date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,Stage_One_Doses,Stage_Two_Doses,smoothed_covid_vaccinated,smoothed_tested_positive_14d,smoothed_wearing_mask,smoothed_travel_outside_state_5d,smoothed_spent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
6/13/20,202024,ME,23,-324,895,3176,-454,-2490,518,1051.75,,291.9369,245.793,313.9971,269.4797,292.5068,250.4411,308.4262,262.9509,328.9968,303.9064,301.0461,262.5074,304.8254,263.2207,325.1611,276.5457,283.3553,257.8082,,,,,357.2678,354.7144,304.5899,263.7623,0,0,0,0,0,0,0,0.210474771,,233,0,9386,40,80,2,307,17,253,0,100,2,3.0387078,0,3.3440025,195,1.3
6/20/20,202025,ME,23,521,1321,3903,-67,-2422,395,1186.43,,348.5172,295.6782,370.913,317.9637,350.4812,299.7607,374.0308,317.9471,383.5443,372.1524,361.0565,315.5622,363.1989,311.8999,386.3647,329.638,342.2451,320.8468,,,,,418.3002,430.638,364.2524,316.7411,0,0,0,0,0,0,0,0.267319395,,181,0,10018,34,75,2,228,20,274,3,102,2,2.0448561,0,2.8324726,198,1.1
6/27/20,202026,ME,23,663,1054,3751,90,-2519,380,1257.02,,360.6157,313.0314,378.0333,326.91,360.8616,314.6137,387.014,335.1451,410.481,418.8903,368.1287,325.3207,370.5065,322.4683,402.9221,351.1937,363.0362,352.3629,,,,,430.3461,461.2586,377.0801,334.3813,0,0,0,0,0,0,0,0.246911378,,216,0,12171,41,74,2,186,12,297.6666667,24.66666667,104,2,1.9392787,0,2.0142889,198,1.1
7/4/20,202027,ME,23,927,1532,3562,122,-3253,431,1324.77,,351.93,310.5012,369.919,314.6412,353.7069,305.2517,380.1274,331.8562,398.123,465.8048,357.4874,313.1536,368.5719,318.9558,389.9313,343.6088,359.1274,377.0849,,,,,415.927,495.0519,369.8463,332.8328,0,0,0,0,0,0,0,0.23456824,,243,0,13621,24,62,3,185,13,278,2,107,3,2.0414078,0,2.0112262,198,1.1
7/11/20,202028,ME,23,1246,1248,3741,336,-2856,375,1447.04,0,360.016,333.3585,383.5051,336.3517,361.3909,326.0056,382.9166,348.1913,417.7915,516.1737,370.2737,335.6634,371.6948,334.6027,398.7209,366.2056,377.0165,415.3557,,,,,456.8257,578.08,377.6951,353.9911,0,0,0,0,0,0,0,0.888620202,,123,0,13668,28,56,5,221,10,287,10,112,5,1.6445947,0,2.3798336,197,1
7/18/20,202029,ME,23,1219,1393,3672,252,-2525,386,1476.38,1,353.3794,321.3683,362.1639,314.4271,352.8065,312.7242,382.3408,339.9708,417.8727,501.5512,370.2876,332.8216,357.3082,315.6623,393.0934,353.7051,376.3494,403.7966,,,,,463.4127,576.1201,371.1051,340.8966,0,0,0,0,0,0,0,1.048735294,,126,0,14623,27,63,5,164,7,292,22,117,5,1.6211035,0,1.1671731,197,1.2
7/25/20,202030,ME,23,1464,1566,4504,430,-2461,334,1565.96,14,345.4445,318.3547,348.3012,303.6457,345.9292,307.0972,377.6658,338.5063,419.5377,521.5377,347.8368,312.3066,352.8953,313.4107,387.7885,351.6143,375.647,412.7948,,,,,462.9037,588.8731,365.2864,338.4522,0,0,0,0,0,0,0,0.368946154,,144,0,17985,27,60,2,145,4,281.3333333,10.33333333,119,2,3.0959585,0,3.665426,197,1.1
8/1/20,202031,ME,23,1655,1589,4009,561,-2466,335,1623.09,34,350.2343,329.2754,357.6259,316.9304,354.745,318.5455,380.6767,344.5188,429.9009,547.7209,361.5494,326.6381,356.3494,320.842,396.264,365.4556,380.3326,424.1475,,,,,460.1358,602.7214,371.9404,349.3775,0,0,0,0,0,0,0,0.203308589,,147,0,15907,19,53,4,96,9,281.3333333,5.333333333,123,4,0.3800747,0,0.6815092,198,1.2
8/8/20,202032,ME,23,1917,1738,4021,690,-2514,305,1637.1,28,366.9841,339.7113,371.0964,322.859,368.186,325.2386,401.4504,359.043,434.964,565.31,374.2169,332.7666,373.0861,331.7717,412.3023,375.7344,393.5792,440.8938,,,,,477.3119,625.5172,386.9446,360.0586,0,0,0,0,0,0,0,0.212870057,,89,0,16127,6,24,3,127,6,275.3333333,0,125,2,2.3409382,0,3.1716708,198,1.2
8/15/20,202033,ME,23,1822,1808,4239,700,-2439,295,1699.62,11,364.3371,334.1307,372.9935,319.3326,366.886,319.3697,395.7924,349.6244,432.668,555.484,376.3349,331.264,370.6797,324.245,409.3174,368.4747,390.9363,431.1897,,,,,463.1855,599.2242,385.1419,353.4223,0,0,0,0,0,0,0,,,118,0,19118,9,23,2,112,6,279.3333333,6.333333333,127,2,1.3460334,0,1.2901032,198,1.1
8/22/20,202034,ME,23,517,459,323,221,-1412,334,1673,13,372.4644,337.9418,376.1186,320.2785,368.0695,318.8678,410.0011,358.6411,462.6018,565.9869,371.6744,325.4458,374.6231,325.9649,424.7573,378.1921,407.7059,434.6529,,,,,493.3254,624.3847,393.8666,356.359,0,0,0,0,0,0,0,,,173,0,19503,7,15,3,102,9,310.6666667,35.66666667,130,3,2.2080354,0,2.78012,199,1.2
8/29/20,202035,ME,23,206,168,,,-1344,359,1580.75,13,400.7759,347.1363,399.7905,330.4701,393.432,329.1188,438.3942,369.4928,488.9074,558.683,406.6086,341.4207,401.5112,339.3877,449.0417,384.1011,432.0192,436.0311,,,,,529.2227,635.8724,420.4326,365.6559,0,0,0,0,0,0,0,,,172,0,26900,7,29,2,181,11,284.3333333,12.33333333,132,2,2.655007,0,2.5983642,199,1.2
9/5/20,202036,ME,23,269,295,,,-1294,259,1533.51,8,371.9269,332.5661,387.7484,330.9215,370.3664,319.4152,408.3223,351.6086,444.9083,500.0055,383.7696,335.0075,380.2775,329.9292,421.2353,367.5967,394.4238,399.3616,,,,,486.1065,583.1011,393.2803,349.5902,0,0,0,0,0,0,0,,,178,0,35701,9,30,2,138,7,288.3333333,15.33333333,134,2,3.3678229,0,4.9637045,199,1.2
9/12/20,202037,ME,23,412,425,1331,102,-1869,239,1516.05,8,353.6849,313.2295,360.4622,306.84,356.4597,304.2555,391.3866,332.5463,441.4707,467.4304,363.9,315.5209,359.4272,309.8999,403.9929,348.5471,388.9464,374.3914,,,,,468.7396,532.6981,377.1688,329.8457,0,0,0,0,0,0,0,0,,167,0,32373,21,37,1,174,8,319.6666667,42.66666667,135,1,2.0272833,0,3.405221,199,1.2
9/19/20,202038,ME,23,1144,1009,4323,336,-1742,202,1390.69,9,326.7865,282.6892,339.177,285.7519,333.4219,280.195,364.3069,304.9413,399.3446,380.1756,342.1967,294.9274,339.4965,286.8613,375.0394,314.0551,349.6405,320.0989,,,,,437.3849,461.2937,349.8627,298.0467,0,0,0,0,0,0,0,0,,201,0,46030,8,36,4,135,8,300,19,139,4,3.2725567,0,4.51055,200,1.3
9/26/20,202039,ME,23,874,904,4544,229,-1695,306,1373.27,5,325.2682,265.4885,333.5359,269.5679,337.7989,267.2533,352.6433,279.4352,388.2425,357.8867,342.4143,282.093,337.3889,270.5438,365.007,290.9685,345.6054,301.069,,,,,438.1584,447.5779,344.5293,278.9848,0,0,0,0,0,0,0,0,,225,0,40238,2,20,1,192,5,310.3333333,25.33333333,140,1,4.6097299,0,4.1420508,199,1.5
10/3/20,202040,ME,23,718,905,3617,159,-1619,279,1316.59,8,332.9446,273.3578,348.1722,279.4283,339.8009,269.0207,361.2767,287.2471,411.2473,374.4537,353.5314,286.8632,339.002,271.9065,374.8179,299.6531,366.8846,317.0939,,,,,451.4415,449.6469,354.4216,286.7314,0,0,0,0,0,0,0,0,,226,0,40992,5,22,2,225,11,290.3333333,0,142,2,2.2836714,0,1.8816111,200,1.6
10/10/20,202041,ME,23,772,983,3570,305,-1686,289,1356.71,5,315.9163,273.5174,331.1293,274.7537,321.4328,265.2527,345.4231,286.6058,406.6889,391.9286,337.8737,286.1181,320.9825,268.6859,359.5935,298.2178,354.6457,323.5243,,,,,434.7521,457.8102,338.2916,285.578,0,0,0,0,0,0,0,,,210,0,41791,2,17,1,188,8,302.6666667,12.66666667,143,1,4.0640267,0,3.7447154,201,1.9
10/17/20,202042,ME,23,328,688,2973,272,-1937,502,1278.75,9,312.8848,275.9407,322.4592,267.9939,317.5197,263.0842,348.4321,292.2274,427.4446,408.8638,334.4146,284.6123,319.517,268.0125,357.8458,298.9094,367.656,334.9896,,,,,459.6841,477.6428,339.2789,287.5265,0,0,0,0,0,0,0,,,217,0,41150,3,31,3,161,5,276.6666667,0,146,3,2.2687558,0,3.1817006,200,1.9
10/24/20,202043,ME,23,-159,435,2843,-64,-1534,416,1170.95,8,310.2881,264.7787,323.4514,262.6473,319.8521,257.8685,346.4213,280.6836,415.9266,363.6445,330.1446,273.6601,326.7018,266.834,357.1795,287.5437,351.0331,300.3611,,,,,450.1259,428.3903,337.3416,275.9324,0,0,0,0,0,0,0,,,224,0,40557,1,6,0,205,6,276,0,146,0,3.8931804,0,4.1704522,200,2.3
10/31/20,202044,ME,23,-503,346,1650,-265,-1632,473,1025.69,36,327.2107,272.6219,347.8741,278.8102,337.4866,267.2357,368.4433,290.5718,414.3247,340.7702,353.4889,288.1795,348.0966,278.8666,374.3622,294.2865,359.4271,294.3982,,,,,453.5979,407.2434,355.8564,284.0512,0,0,0,0,0,0,0,,,531,0,51613,4,32,1,200,14,276.3333333,0,147,1,3.6498152,0,3.9592374,199,2.8
11/7/20,202045,ME,23,-771,22,1617,-517,-1763,545,902.2,42,272.5789,216.3299,291.3141,225.9963,280.8549,212.1409,307.1286,229.6501,349.6539,272.2971,291.1575,229.367,287.1055,221.3573,316.9197,236.2979,301.4582,232.815,,,,,362.5614,304.5039,298.261,227.2521,0,0,0,0,0,0,0,,,935,0,52650,14,80,5,389,37,333.6666667,42.66666667,151,4,4.3940792,0,3.1220753,199,3.6
11/14/20,202046,ME,23,-883,121,1782,-558,-2025,607,879.94,51,295.0759,248.8606,318.8019,256.315,311.0345,246.6676,336.1851,262.5842,374.7643,301.117,313.4359,253.1842,322.6737,259.6155,348.8258,272.4888,317.6363,255.8878,,,,,382.9401,332.4539,327.45,260.322,0,0,0,0,0,0,0,,,1188,0,57234,41,112,11,691,49,321,30,163,12,4.8191957,0,2.8266833,199,4.5
11/21/20,202047,ME,23,-1337,-20,831,-653,-1885,663,816.22,102,280.1372,241.7735,299.9351,243.6259,295.5558,236.7188,323.3758,255.2092,375.9391,300.1865,306.7846,248.9355,298.7661,242.0682,333.2323,262.8951,321.2404,260.6532,,,,,362.1578,314.2627,313.9703,251.6854,0,0,0,0,0,0,0,,,1332,0,61499,67,235,11,1116,64,302,5.666666667,174,11,5.4103434,0,6.136681,200,5
11/28/20,202048,ME,23,-2370,-618,188,-900,-3832,1091,739.78,100,311.5923,269.9687,326.7154,260.5459,330.6043,263.511,372.8863,293.1996,414.7638,338.4125,330.571,264.2981,342.3067,275.1076,375.9865,295.4589,353.9479,290.2205,,,,,423.0039,367.5245,352.408,281.4262,0,0,0,0,0,0,0,,,1165,0,57120,86,322,17,1109,53,341.3333333,40.33333333,191,17,4.9595303,0,4.8253617,199,5.6
12/5/20,202049,ME,23,-1381,-117,35,-802,-2045,731,761.69,125,258.705,221.6853,289.8913,229.624,278.5634,219.4423,298.319,230.743,333.2098,255.9483,283.0638,225.1098,286.944,228.3023,310.0129,239.0526,285.0786,224.4936,,,,,344.1612,283.7373,291.8491,229.1101,0,0,0,0,0,0,0,,,1839,0,54926,126,327,36,1171,71,329,26.66666667,227,36,4.6775894,0,5.2899275,201,6.1
12/12/20,202050,ME,23,-1287,-148,-58,-843,-2093,698,783.47,129,274.6343,247.5245,300.3907,245.5309,302.7711,246.0887,327.666,260.3365,354.4425,279.9524,298.7717,244.8828,309.0217,253.2215,334.5151,266.0164,311.2137,251.5275,,,,,349.1748,296.3415,315.6913,255.1657,0,0,0,0,0,0,0,,,2493,0,56851,114,336,30,484,111,339.3333333,34.33333333,257,30,3.3937519,0,3.1004906,198,6.9
12/19/20,202051,ME,23,-1449,-157,-458,-895,-2269,906,760.97,128,305.4762,292.9949,335.8346,285.798,345.4182,291.4312,372.1625,306.8518,412.5112,337.1467,332.766,284.0706,352.6104,299.1613,382.7044,316.4691,351.5894,294.1401,,,,,400.3374,348.5686,358.95,301.2715,2264,0,0,0,0,0,0,,,3119,0,50244,120,341,35,289,100,317.3333333,15.33333333,292,35,4.2761444,0,4.377156,198,6.7
12/26/20,202052,ME,23,-1263,2,-219,-889,-3990,1090,727.18,105,376.6409,368.8366,416.6093,352.6971,427.8288,358.8683,478.7379,390.9622,539.4411,443.5252,403.8692,342.4911,441.7243,371.5289,485.4451,397.738,460.2452,387.778,,,,,527.8738,471.1081,453.792,378.1625,17067,0,0,0,0,0,0,,,2808,0,48883,128,330,27,342,49,332.3333333,30.33333333,319,27,4.1249185,0,3.865538,198,6.8
1/2/21,202053,ME,23,-1807,-631,186,-910,-4088,1232,797.13,93,260.1663,263.8073,289.6316,245.3476,296.99,249.5612,337.5682,278.833,379.1473,330.38,287.6319,242.7127,298.4481,252.3307,343.2379,284.7071,331.6459,289.0572,,,,,382.2486,351.3465,317.2097,267.5357,32090,0,0,18.2573026,190.4049039,15.4281503,71.7445964,,,3698,0,42026,119,342,39,330,73,333.3333333,31,358,39,4.3221535,0,5.535535,201,6.9
1/9/21,202101,ME,23,-1577,-397,-79,-838,-2183,877,787.25,122,234.1161,223.891,275.6994,224.4152,273.5474,217.9384,285.0446,223.5093,314.8869,248.1912,263.5313,209.6188,282.6859,228.6473,294.9695,233.3461,276.2941,220.213,,,,,346.5701,286.1586,280.7254,224.3104,42988,4668,28.0601199,78.5893264,662.8561391,49.5299247,222.5405319,,,3774,0,52398,159,361,74,290,67,330.6666667,25,432,74,5.7473459,0,6.368016,199,6.9
1/16/21,202102,ME,23,-2077,-688,-165,-1072,-2356,852,781.29,136,239.9777,211.382,274.9554,209.074,274.2644,203.244,292.6,214.8242,307.5191,234.065,267.4282,199.2227,276.678,210.278,302.1305,223.4657,277.0612,207.5524,,,,,324.2894,248.5179,283.0109,212.1109,51731,11537,60.6417773,91.8225767,675.0133372,44.9854967,209.1195275,,,4200,0,65098,164,423,75,224,84,340,37.66666667,507,75,6.593749,0,7.8463391,198,6.5
1/23/21,202103,ME,23,-2176,-815,193,-1300,-2684,911,807.9,99,270.1578,227.7086,297.9225,218.5244,305.7202,216.3035,334.8755,234.3146,364.001,266.2655,297.4756,212.3156,312.9408,227.354,339.8278,240.8905,314.6869,225.3941,,,,,362.7783,265.9781,319.326,229.1185,58619,19876,77.6301767,94.5885424,672.3364794,39.6003623,220.3976543,,,3379,0,64164,180,440,37,273,80,320,19.66666667,544,37,4.5369764,0,6.1101557,199,5.6
1/30/21,202104,ME,23,-2531,-1057,-228,-1326,-2400,891,769.88,101,240.5057,211.9067,272.5764,202.8069,270.7958,196.93,292.9651,210.4471,318.6161,234.5622,271.9308,198.3832,275.6028,205.3024,303.2701,218.6346,275.0058,201.282,,,,,309.817,233.107,283.6171,207.8297,68015,34758,91.36412,55.4752666,671.4672022,36.8217314,222.3810377,,,2570,0,71913,184,380,46,173,64,335.3333333,30.66666667,590,46,4.5565261,0,4.5299997,199,4.6
2/6/21,202105,ME,23,-2371,-810,-152,-1411,-2769,1014,736.14,87,241.3075,214.6045,277.0346,205.2048,272.27,197.0219,292.2962,209.0055,314.0954,230.0741,258.0912,188.0529,277.2964,205.3864,306.7965,220.2065,276.0093,200.9376,,,,,308.9319,229.8453,283.8849,207.0703,130551,50314,118.8079321,76.2311993,672.1267299,41.4405951,204.9993178,,,1896,0,58597,169,331,44,123,50,277,0,634,44,4.389465,0,5.3491865,,
2/13/21,202106,ME,23,-2076,-320,-93,-1170,-2234,809,796.2,74,284.1955,257.608,328.0392,241.7642,321.1731,232.9186,341.0467,244.2874,359.2217,268.0542,326.0425,238.1121,328.9625,243.3294,353.7873,254.6902,313.7779,230.6006,,,,,368.0471,280.1077,332.4922,242.9738,169429,68018,147.9256774,67.8418759,668.8672902,41.8529979,214.4420615,,,1355,0,55563,85,187,13,120,40,294,5.666666667,647,13,3.2749043,0,3.808305,,
2/20/21,202107,ME,23,-1823,-516,30,-1165,-3250,1038,818.77,49,299.9376,271.0017,347.1676,245.9861,338.1885,237.0532,363.0924,251.6441,377.7498,284.745,333.6927,235.2645,346.1811,248.331,374.8903,260.8702,340.2966,247.0922,,,,,377.5163,282.8239,352.7653,250.356,190220,90749,181.5149943,46.5529351,287.7344266,44.0425732,226.3808249,,,948,0,57884,62,182,11,118,29,246.6666667,0,658,11,4.0904969,0,4.4334719,,
2/27/21,202108,ME,23,-1435,-412,60,-1035,-2190,747,840.75,43,230.1826,209.5512,270.2029,189.1371,264.3023,182.8192,276.6566,187.2379,297.2326,208.2099,258.7374,181.1116,269.7709,189.9506,290.3887,197.9754,258.9985,178.412,,,,,295.3658,212.0749,272.8204,189.0632,217667,110690,211.9422679,24.8277222,0,45.8130926,234.0458037,,,1125,0,61750,51,165,44,39,22,,,702,44,4.5980509,0,5.6507564,,
3/6/21,202109,ME,23,-431,-112,3,-387,-937,302,725.32,69,,,,,,,,,,,,,,,,,,,,,,,,,,,261548,145398,240.2368396,21.9850757,0,44.8515308,245.7824819,,,960,0,56083,50,143,3,-12798,35,,,704,2,4.0961753,0,3.9011903,,
1/4/20,202001,MD,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1049,0,0,0,0,0,0,343,2
1/11/20,202002,MD,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1035,0,0,0,0,0,0,341,1.5
1/18/20,202003,MD,24,,,,,,,643.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,988,0,0,0,0,0,0,343,1.5
1/25/20,202004,MD,24,,,,,,,740.84,,1223.8379,1147.9415,907.7224,852.3345,1003.3383,945.0994,1253.2521,1179.7175,1384.6582,1316.8835,933.9609,882.127,1046.1909,988.2998,1220.1179,1153.5577,1508.6914,1433.7698,1755.3628,1658.9072,1165.683,1093.4869,1956.2452,1839.6128,1155.5987,1099.8711,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1003,0,0,0,0,0,0,345,1.6
2/1/20,202005,MD,24,,,,,,,735.5,,1327.612,1253.4253,1033.7928,988.903,1121.2309,1067.1979,1352.5168,1282.4566,1502.012,1432.7959,1057.6749,1013.7723,1146.3756,1093.0972,1324.3066,1260.8462,1635.6152,1557.522,1840.4243,1751.8629,1278.1366,1213.3323,1957.203,1856.0577,1286.5821,1229.3707,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1034,0,0,0,0,0,0,347,1.8
2/8/20,202006,MD,24,,,,,,,730.64,,1344.1031,1316.0276,1079.1087,1061.5863,1166.0574,1141.9003,1379.2565,1352.3521,1499.1293,1472.2761,1103.2685,1082.862,1179.1503,1156.2866,1341.2303,1316.3331,1628.2385,1601.2941,1851.3125,1818.5008,1313.9029,1289.6349,2002.455,1964.4534,1287.5031,1264.877,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1004,0,0,0,0,0,0,343,1.7
2/15/20,202007,MD,24,132,66,153,100,14,-11,796.42,,1411.2195,1357.1502,1130.9036,1086.7447,1201.7548,1160.8713,1448.7024,1393.7843,1598.2155,1543.2444,1136.5745,1086.9876,1231.0234,1181.4631,1405.2598,1353.9279,1747.3505,1697.554,1965.2827,1906.0116,1369.6266,1317.7875,2065.9146,1991.1312,1375.9306,1329.1688,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1019,0,0,0,0,0,0,347,1.6
2/22/20,202008,MD,24,781,147,2138,195,-407,118,797.08,,1379.7771,1307.7261,1120.5214,1044.4372,1169.9613,1106.3358,1407.7847,1332.4735,1564.3955,1504.3011,1096.4506,1018.7961,1183.9641,1114.6509,1372.9223,1304.498,1719.428,1669.334,1914.5228,1843.5693,1335.9109,1253.2668,1994.5421,1874.8351,1353.0937,1301.487,0,0,0,0,0,0,0,6.74830787,,0,0,0,0,0,0,0,0,973,0,0,0,0,0,0,347,1.4
2/29/20,202009,MD,24,783,188,1458,247,409,-50,795.33,,1430.8559,1366.9956,1197.1617,1112.0963,1247.841,1181.4109,1466.4247,1393.9982,1603.6833,1552.5201,1182.0784,1097.8048,1254.547,1187.1408,1420.1699,1357.1139,1756.4215,1713.5572,1978.4745,1914.7134,1410.2886,1326.8536,2099.413,1975.0182,1386.9337,1341.7286,0,0,0,0,0,0,0,4.961234458,,0,0,0,0,0,0,0,0,1082,44,0,0,0,0,0,346,1.4
3/7/20,202010,MD,24,1347,679,2881,343,543,-89,816.27,,1416.1247,1348.0269,1205.7658,1109.1431,1238.3293,1168.4456,1455.4135,1378.7325,1581.3532,1526.0302,1169.4657,1076.4522,1249.2659,1174.378,1412.2624,1345.6036,1728.9017,1683.4104,1934.3123,1868.9912,1400.4781,1310.3967,2062.8179,1932.8879,1376.5696,1327.2345,0,0,0,0,0,0,0,4.915557729,0.1,3,24,0,0,0,0,0,0,1049,28,0,0,0,0,0,355,1.7
3/14/20,202011,MD,24,1140,1970,5028,50,135,67,754.04,,1030.0495,937.8021,872.6205,772.4961,916.7815,827.1734,1074.7935,975.4473,1146.7577,1062.0505,867.4139,766.9715,921.356,829.2532,1035.0522,944.3039,1249.5962,1169.8316,1427.2636,1328.7094,1019.5127,915.3748,1553.4615,1399.7726,997.4878,921.7969,0,0,0,0,0,0,0,4.85301185,0.3,23,53,0,0,0,0,0,0,1006,6,0,0,0,0,0,355,2.8
3/21/20,202012,MD,24,-3339,1204,3744,-2538,-4403,1635,518.04,,736.3081,660.517,671.019,582.2352,710.2377,634.0051,812.3209,731.0672,757.3197,696.802,704.1968,616.3577,726.6968,649.7177,767.0669,698.1011,777.7582,717.6365,945.2281,865.9953,736.0863,655.5464,1169.7191,1043.1904,687.0698,630.0649,0,0,0,0,0,0,0,4.578355989,1.9,164,0,0,0,0,5,0,0,1063,76,2,2,0,0,0,357,5.2
3/28/20,202013,MD,24,-6824,-2935,495,-4545,-6978,2507,398.04,,496.2349,433.6435,456.4166,384.1063,478.0153,414.6049,555.4287,488.2774,492.7213,443.0833,485.4149,411.4218,503.8456,439.9792,511.6907,455.055,498.4866,449.2884,642.042,572.4095,493.4651,428.4485,855.0951,742.664,441.8656,395.8832,0,0,0,0,0,0,0,2.466885782,7.6,802,11422,10311,0,0,14,0,226,1086,96,5,3,0,0,0,360,5.3
4/4/20,202014,MD,24,-7070,-3267,276,-4880,-7778,2694,367.96,,463.6977,393.9507,447.3717,367.691,467.4098,396.4127,527.0535,453.143,448.379,398.3239,481.2247,399.6005,485.6946,415.0023,481.1804,420.8284,446.5741,397.1081,575.086,504.5367,488.0167,414.2256,779.6835,662.0699,406.4698,359.1673,0,0,0,0,0,0,0,1.328926211,11.6,2133,10969,16093,0,0,84,159,595,1162.333333,181.3333333,54,49,0,0,0,361,5.7
4/11/20,202015,MD,24,-6141,-2967,1444,-5023,-8223,2705,389.42,,446.0714,367.3357,431.9819,346.7781,450.6791,373.0559,505.4776,427.8513,430.5889,375.2042,474.3081,387.1138,476.9013,399.6134,463.0744,398.2855,420.2689,365.442,532.8681,457.3899,462.9116,383.0972,720.469,596.9041,399.5834,347.403,0,0,0,0,0,0,0,0.932768978,15.1,4569,17059,26085,0,0,197,272,888,1282.333333,298.3333333,206,152,3.3231364,8.131355829,3.7201303,362,5.9
4/18/20,202016,MD,24,-6116,-3251,-271,-5048,-8029,2741,415.7,,373.785,273.8516,356.1726,257.2699,377.3881,279.5303,434.7482,328.7728,362.3974,283.1551,393.741,288.0351,398.0955,296.5869,392.319,300.6542,358.6165,281.8161,467.6896,364.5493,391.4295,291.3227,641.2415,480.0479,330.7143,256.5124,0,0,0,0,0,0,0,0.268421494,18.7,4614,13518,20761,0,0,284,340,1048,1257.333333,288.3333333,421,215,3.3773952,53.93388065,3.2688649,361,5.8
4/25/20,202017,MD,24,-5509,-2635,1231,-4626,-7674,2641,460,,483.0506,375.1589,452.5158,347.3198,481.5563,381.1526,544.9174,438.7705,470.4198,387.2966,502.7219,391.749,504.8073,402.4768,503.2407,410.3808,461.9318,380.0844,578.615,472.8921,491.2711,386.8991,774.3795,609.7694,437.1266,359.8425,0,0,0,0,0,0,0,0.274524197,20,5458,18295,25439,0,2653,366,394,1003,1407.333333,456.3333333,875,454,2.5246375,54.19745744,3.3596205,362,5.6
5/2/20,202018,MD,24,-5086,-2173,814,-4350,-7544,2453,490.82,,509.439,389.474,482.8079,367.2971,510.2826,398.4559,575.2848,456.3394,493.1071,397.4018,532.724,410.6689,538.5593,422.7665,530.8165,424.8772,481.3509,388.1841,593.101,475.5366,522.4219,406.1577,778.885,605.032,464.7912,374.9745,0,0,0,0,0,0,0,0.517526531,19.8,6707,29692,30042,0,3926,375,425,1150,1380,450,1251,376,3.3115254,48.84074676,3.8393841,364,5.3
5/9/20,202019,MD,24,-4390,-1258,2024,-3930,-7068,2431,540.33,,623.9667,489.1294,582.7506,450.5937,626.8849,500.0546,697.0857,566.8224,612.3577,507.6315,650.6465,511.7837,657.7547,527.6741,656.5203,539.6275,592.4967,491.455,715.8361,590.2102,629.6865,502.9198,929.6158,740.7031,582.1337,481.5274,0,0,0,0,0,0,0,0.613530384,17.7,7061,23445,35387,0,4015,369,569,1022,1307,382,1614,363,3.8326772,48.3922076,4.146884,361,4.7
