date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
10/31/20,202044,CT,9,-832,-363,1609,-955,-1334,543,861.46,521.0421,398.3437,634.1495,358.7225,653.8914,422.6663,601.4274,416.2435,564.5177,413.9593,636.5595,365.5513,637.3128,419.9448,596.5822,418.1797,555.4086,407.129,629.3479,440.2577,644.8985,387.3286,648.2432,404.0452,573.2142,409.0998,,11.2,5155,167685,172840,0,0,39,0,0,0,0,4616,39,3.0044808,0,4.4677702,198,2.7
11/7/20,202045,CT,9,-741,-423,1884,-930,-1351,518,682.46,231.109,172.0392,286.9103,157.8045,294.7258,184.037,265.3411,177.6064,244.6753,173.2971,285.3669,159.0411,283.6637,181.4741,262.8538,178.2227,241.1641,170.2688,279.9423,189.2432,283.9147,165.4747,288.4871,173.9402,251.3505,173.3248,,10.5,6918,194102,201020,0,0,55,0,0,,,4671,55,7.2761128,0,8.0904236,197,3.1
11/14/20,202046,CT,9,-270,-172,1589,-396,-533,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10520,206543,217063,0,0,66,0,0,,,4737,66,4.834875,0,4.9481983,,
1/4/20,202001,DE,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,343,2
1/11/20,202002,DE,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,341,1.5
1/18/20,202003,DE,10,0,0,0,0,0,0,628.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,343,1.5
1/25/20,202004,DE,10,0,0,0,0,0,0,709.34,939.662,871.3208,962.0434,866.3773,869.3935,814.8381,977.7413,927.9747,1177.6162,1098.4893,782.5413,733.331,938.3517,882.2168,1089.9728,1024.7595,1116.7754,1022.1473,1218.2512,1130.0001,1045.9486,978.1946,1035.8428,968.5678,971.4085,911.0709,0,,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,345,1.6
2/1/20,202005,DE,10,0,0,0,0,0,0,701.81,1092.7122,1019.2602,1144.7599,1053.588,1019.8993,967.1014,1140.3198,1089.5034,1351.4369,1268.9795,908.0973,863.8259,1100.302,1046.1242,1278.4447,1213.3325,1280.796,1176.9812,1400.9507,1312.3277,1227.3818,1166.1434,1209.9764,1145.4632,1129.3303,1067.3738,0,,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,347,1.8
2/8/20,202006,DE,10,0,0,0,0,0,0,710.14,1112.3861,1070.9994,1178.3174,1111.0556,1050.168,1025.7339,1174.6078,1144.8301,1354.0949,1312.8129,955.0652,931.5476,1134.5858,1103.8666,1298.8555,1262.9486,1283.9568,1221.8623,1406.4568,1361.0566,1257.9469,1225.2501,1245.7572,1211.9359,1153.363,1118.984,0,,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,343,1.7
2/15/20,202007,DE,10,32,9,51,60,4,0,783.61,1221.8438,1181.958,1330.6492,1272.7655,1115.9466,1074.7376,1278.8231,1237.4334,1562.4262,1547.5579,1018.0266,974.5773,1209.2227,1166.3891,1432.7946,1389.1457,1524.2526,1500.8746,1609.8817,1582.3819,1369.0788,1314.0627,1387.1654,1344.4371,1283.3002,1251.0586,0,,0,0,0,0,0,0,0,0,202,12,0,0,0,0,0,347,1.6
2/22/20,202008,DE,10,161,18,484,150,-18,8,793.4,1228.3478,1178.9916,1332.5155,1238.8353,1098.494,1045.7959,1274.8249,1231.5166,1589.1451,1580.6524,1002.3961,944.156,1205.3856,1151.1085,1416.1533,1372.0201,1568.5713,1546.0624,1634.8484,1608.9064,1352.4894,1286.0229,1371.5957,1313.955,1290.8153,1253.3683,6.658930156,,0,0,0,0,0,0,0,0,194,5,0,0,0,0,0,347,1.4
2/29/20,202009,DE,10,179,44,277,53,80,-17,783.74,1287.1324,1247.1907,1454.3582,1356.4506,1185.4687,1134.6341,1333.5438,1295.556,1638.8403,1636.9,1084.7204,1027.8572,1288.8364,1238.1164,1501.2051,1458.8871,1590.0014,1576.1833,1708.1303,1686.2802,1463.2959,1398.3356,1473.4385,1416.3556,1345.8801,1313.802,5.289887606,,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,346,1.4
3/7/20,202010,DE,10,281,103,462,126,84,-20,805.83,1287.506,1233.9595,1426.7102,1313.9245,1199.0586,1134.5051,1325.557,1281.357,1615.8691,1602.1595,1089.8581,1010.6218,1273.2644,1218.7821,1509.1769,1457.7053,1555.6688,1533.7026,1659.7808,1627.3914,1442.2021,1364.111,1455.7161,1386.1402,1344.5069,1303.1382,5.168447454,,0,0,0,0,0,0,0,0,200,12,0,0,0,0,0,355,1.7
3/14/20,202011,DE,10,223,287,1212,80,6,7,752.33,887.7321,807.143,1029.1776,899.4276,824.0033,742.5026,931.9963,859.0283,1093.4486,1033.9422,765.0048,673.9361,908.7583,828.9924,1029.2078,948.0718,1063.6822,1000.5188,1134.9584,1064.6945,1000.9765,901.954,1008.0092,916.2476,933.6297,861.8831,5.110821564,,6,26,28,0,0,0,0,0,189,0,0,0,0,0,0,355,2.8
3/21/20,202012,DE,10,-491,121,939,-582,-633,268,556.24,668.2131,605.0621,806.077,688.4356,683.2976,619.6816,727.2858,676.1033,682.7604,643.6361,661.4652,582.1036,745.1953,687.3314,768.6392,709.0055,619.9058,576.9338,751.2105,700.8398,773.0374,698.5008,766.4997,693.7393,686.693,635.31,4.562103184,,39,0,1358,0,0,0,0,0,221,31,0,0,0,0,0,357,5.2
3/28/20,202013,DE,10,-1124,-557,-225,-1193,-1069,461,409.02,407.1573,356.507,516.2711,424.8524,417.7902,369.6827,438.1963,397.8567,387.2097,353.5367,419.8138,359.2505,465.9229,417.9237,458.0952,411.6556,338.0023,305.6849,435.3896,392.3963,473.1455,414.7219,464.7825,409.3558,410.9135,370.2459,3.167833464,,169,0,2607,0,0,9,9,31,186,0.666666667,5,5,0,0,0,360,5.3
4/4/20,202014,DE,10,-1108,-593,-39,-1165,-1167,477,410.93,379.4734,326.2208,493.2455,405.3695,397.5712,347.5406,405.1401,367.9699,343.3536,312.3632,405.9775,346.3818,436.0176,389.6368,418.4681,374.9468,302.2855,271.7832,396.7424,355.2059,444.8355,387.6044,436.8372,380.8293,378.0844,339.8691,1.96914157,,379,5838,4383,0,0,8,62,79.5,212.3333333,23.33333333,14,9,0,0,0,361,5.7
4/11/20,202015,DE,10,-1097,-572,328,-1181,-1265,497,421.86,377.8107,318.0397,483.4738,390.9732,397.9929,346.372,411.0121,370.2889,343.3242,309.8115,398.7678,337.1513,447.8298,395.1619,412.3392,368.8454,305.216,271.4111,387.6985,346.3395,437.7637,378.2199,431.8298,373.7571,382.2989,340.8278,1.108876096,,886,4541,6588,0,0,26,120,150.25,211,25,33,19,4.8418459,7.446432007,4.8026389,362,5.9
4/18/20,202016,DE,10,-1164,-656,-304,-1263,-1258,505,450.97,295.0544,213.9681,397.1643,276.7533,324.6491,245.9109,319.6436,248.8904,261.157,207.4141,331.4453,242.3045,362.3501,276.4623,323.1804,250.1278,223.018,175.878,298.83,234.0092,345.9122,259.5259,345.5178,260.85,301.6677,233.8171,0.719352478,,844,2070,5230,0,0,43,232,148.875,213.6666667,34.66666667,67,34,4.8653509,51.45143773,5.3836678,361,5.8
4/25/20,202017,DE,10,-1009,-511,16,-1120,-1184,481,501.11,414.6541,329.1334,517.2933,397.2926,435.485,362.3704,443.6902,381.7657,376.2941,324.1951,432.4299,350.2479,486.8221,409.9855,455.864,390.5292,319.1816,268.8672,420.908,357.0177,477.719,394.8636,465.7665,384.6725,415.4013,353.3779,0.540454594,,1253,2428,5915,0,0,69,386,225.5625,263.6666667,91.66666667,112,45,4.3364592,57.332408,5.0392005,362,5.6
5/2/20,202018,DE,10,-933,-429,-67,-1027,-1154,435,547.09,456.5221,357.3991,571.528,434.0953,472.5969,388.2039,481.5711,407.6084,425.3452,361.865,467.988,372.8265,526.6942,437.9825,499.935,422.0199,366.0533,304.4565,467.6898,392.7117,528.3863,430.3032,509.7026,415.775,454.7098,381.3692,0.629348169,,1462,3952,6388,0,0,80,737,187.21875,226.3333333,52.33333333,168,56,4.3408367,54.30783314,3.6419614,364,5.3
5/9/20,202019,DE,10,-775,-224,144,-881,-1084,420,620.82,573.5008,458.3561,707.3851,551.2969,591.0157,494.1826,608.9212,527.484,536.939,467.2341,586.0147,474.6819,663.5052,563.2037,626.553,541.498,464.6628,396.0029,588.1108,507.4187,655.2946,544.2463,639.6071,533.4718,574.5034,492.6263,0.676616863,,1239,4945,9453,0,0,66,904,194.390625,248.6666667,79.66666667,221,53,1.9412799,57.75641223,1.7665097,361,4.7
5/16/20,202020,DE,10,-682,-210,838,-791,-1025,370,526.09,590.7529,476.6805,739.8853,575.1392,614.9482,513.8033,620.6319,541.463,550.7377,491.0035,614.672,498.5911,682.5506,579.2563,635.8382,554.7798,487.0541,425.7668,609.0604,534.384,676.2816,561.7501,657.3576,550.9688,590.9953,512.5174,0.347953872,,1270,9192,9114,0,0,82,917,152.8046875,251,83,286,65,2.3921384,34.11915743,2.4738853,369,3.8
5/23/20,202021,DE,10,-642,-157,753,-768,-959,379,777.56,648.4423,529.8535,778.2912,614.7435,688.1802,573.7244,683.7453,596.292,617.839,563.599,673.6801,548.6681,749.5803,636.888,704.9233,614.4902,545.6486,491.2427,667.5842,594.38,739.7769,613.8498,720.9094,606.3231,655.7198,573.9508,0.629094643,,1143,9633,10745,0,0,42,1087,133.5976563,209.3333333,39.33333333,322,36,2.1713559,0,2.6018501,370,3.4
5/30/20,202022,DE,10,-592,-132,1709,-635,-1003,362,840.33,639.5783,525.0135,789.3326,622.5009,665.9944,554.6435,684.3313,598.6263,603.0642,556.6137,671.4379,544.8188,739.7196,628.9719,689.2534,605.0155,546.3971,496.0658,659.1311,593.3693,723.0809,601.1328,716.0242,605.2057,649.0821,570.3995,0.579219747,,732,8063,10729,0,0,41,751,107.2011719,213.6666667,41.66666667,361,39,2.0852612,0,2.3114776,369,2.7
6/6/20,202023,DE,10,-248,62,1702,-415,-778,278,958.76,802.1452,660.9377,977.3735,764.3796,825.8662,685.513,859.5257,747.5146,778.6523,739.4622,829.1327,671.0381,908.6693,769.115,867.5097,762.291,726.1094,675.1799,841.386,762.9562,898.6509,741.8939,894.1288,755.0605,819.2287,724.9966,0.327046779,,423,7883,10251,0,0,19,491,63.39941406,176.6666667,8.333333333,390,29,3.7253107,0,3.5576684,369,2.1
6/13/20,202024,DE,10,-20,151,2003,-259,-740,240,1138.08,945.1556,793.1506,1101.0304,870.6534,960.0964,809.0374,991.4551,872.3314,977.6885,958.0888,943.3388,772.3031,1032.5017,885.3063,1036.048,920.7762,914.263,884.175,1014.0208,944.9012,1039.7077,864.365,1046.315,897.8378,972.8762,879.2404,0.207946234,,384,12080,10692,0,0,10,420,61.30029297,196,27,419,29,2.0728676,0,2.5510617,371,1.6
6/20/20,202025,DE,10,121,199,2282,-114,-741,227,1156.04,1039.6117,882.2102,1220.4402,959.5381,1036.2852,870.7008,1094.4035,966.4465,1111.4902,1107.2182,1024.9208,837.1338,1132.5695,967.416,1134.588,1014.861,1059.646,1043.0876,1143.5981,1076.7235,1152.3831,952.5322,1160.5272,997.1242,1076.5595,980.8644,0.038386928,,452,11865,18944,0,0,9,279,44.34985352,160,0,434,15,2.113404,0,2.5163981,371,1.5
6/27/20,202026,DE,10,142,231,2652,57,-719,202,1233.64,1016.3723,865.9482,1208.8016,947.8518,1027.6005,864.6021,1073.1821,944.6713,1064.0968,1082.1735,1008.2374,818.8852,1115.7367,951.2903,1109.9823,994.651,1020.3712,1028.9928,1115.186,1058.9003,1119.5167,921.4781,1138.9251,981.1919,1053.5341,966.8884,0.044786088,,410,11436,19843,0,15,3,270,60.82507324,200.3333333,27.33333333,507,73,4.7499603,0,5.1013221,372,1.5
7/4/20,202027,DE,10,210,373,1772,-25,-842,220,1224.58,958.5757,797.1079,1133.1464,859.7118,961.3668,782.8754,1013.1272,865.913,1012.2758,1039.7049,947.3877,741.839,1039.5484,857.5958,1065.5634,930.4106,956.7745,981.7458,1052.978,1012.8853,1060.7294,850.0856,1080.8734,913.2851,992.0181,893.7581,0.119725847,,905,15526,27852,0,97,5,46,23.58746338,202.3333333,27.33333333,512,5,1.8463423,0,2.8885532,373,1.7
7/11/20,202028,DE,10,57,177,1792,-95,-761,229,1204.75,911.5954,784.1735,1090.3559,852.3838,921.3085,771.8179,969.0987,856.8782,972.6869,1007.0769,906.4242,732.6032,1001.0059,849.5228,1008.0569,910.6108,930.0503,955.8094,1005.7085,970.3662,1007.0166,825.7125,1027.4087,885.887,954.8924,882.9397,0.212001886,,747,12675,24579,0,92,5,291,53.20626831,196.6666667,21.66666667,517,5,2.1849442,0,2.5128855,374,2
7/18/20,202029,DE,10,133,245,2164,-106,-710,199,1223.63,964.354,807.791,1163.3107,885.9539,969.4239,797.9556,1030.6416,894.6377,1013.2288,1018.0518,961.7219,760.5843,1059.9191,884.4566,1067.2253,951.5687,966.1999,953.3966,1054.9847,991.1725,1077.9461,864.7134,1072.0078,903.8717,1004.6015,909.0556,0.40085472,,686,15956,23331,0,66,6,360,24.39686584,193,19,523,6,2.4420988,0,1.9403516,373,2.2
7/25/20,202030,DE,10,102,215,1782,-84,-725,215,1242.98,978.6918,831.4958,1124.6786,851.3732,977.991,808.603,1027.7974,900.2412,1078.5673,1097.1194,955.9534,756.2188,1050.2347,876.5827,1076.2561,964.7836,1037.2057,1046.5787,1105.124,1052.8725,1072.2735,863.2507,1084.48,917.888,1025.6684,935.6015,0.379603049,,773,15419,24004,0,63,56,599,42.80156708,201,30,579,56,3.7067906,0,4.3115023,373,2.3
8/1/20,202031,DE,10,154,227,2310,-80,-736,202,1248.8,980.4152,834.1699,1156.4421,875.124,982.5367,811.4516,1043.0801,907.6169,1077.1303,1090.9469,969.6656,761.4799,1061.5637,885.7565,1094.1526,973.6377,1028.3239,1035.3023,1100.446,1040.2573,1075.5849,862.4693,1090.3636,919.1907,1037.4085,942.527,0.201464055,,702,15272,21068,0,96,6,251,23.59921646,198,24,585,6,1.8209078,0,1.4290699,372,2.3
8/8/20,202032,DE,10,97,159,1412,-101,-770,218,1227.97,934.0313,811.3416,1103.5366,835.2694,945.0207,788.8194,1001.1541,884.1984,1030.7239,1060.0381,934.272,739.5849,1012.4729,858.7863,1052.7136,947.2436,983.4264,1003.0062,1051.6024,1004.7478,1040.5481,838.4594,1044.0129,886.5479,992.8038,915.8025,0.394977827,,625,12373,21156,0,73,5,204,24.20039177,199.3333333,28.33333333,590,5,1.8082191,0,1.6281923,371,2.2
8/15/20,202033,DE,10,134,172,2057,-52,-741,195,1263.18,966.6718,807.5818,1113.1444,806.7656,969.6312,773.9312,1049.418,892.3454,1068.1579,1052.9618,963.6381,737.8776,1054.8763,858.1296,1082.5211,934.546,1026.0842,997.8318,1088.9766,997.9742,1080.2851,840.2826,1074.8771,881.5871,1028.8206,908.0046,,,894,11973,20743,0,79,3,233,19.89980412,188,16,593,3,2.8369448,0,2.5661204,370,2
8/22/20,202034,DE,10,137,158,107,-243,-723,187,1255.45,923.8327,750.1087,943.4558,674.6774,932.5971,730.6961,986.6459,814.5799,1070.9417,1015.7417,916.7081,684.618,967.8594,771.269,1028.1751,864.2456,1036.1419,968.115,1080.057,968.2366,1029.1342,785.3554,1017.6974,821.6512,982.3942,839.5656,,,432,10683,19164,0,60,7,274,34.05009794,195,23,600,7,2.0257828,0,2.2136741,370,1.9
8/29/20,202035,DE,10,90,119,4,-303,-676,189,1194.42,883.0408,705.5026,906.5501,637.8018,885.1468,686.9116,930.1796,764.1883,1009.3765,939.1577,872.5877,651.6023,921.0489,720.8389,973.01,813.4356,967.2569,886.6193,1031.8484,910.8544,980.6572,742.23,980.9535,780.0145,924.0989,780.8231,,,531,12487,22395,0,81,5,348,43.97495103,194,21,604,4,1.4143784,0,1.7733403,371,1.8
9/5/20,202036,DE,10,157,204,25,-287,-666,152,1201,878.8861,729.7041,922.1627,670.6418,893.6116,711.2605,947.6423,794.9565,1006.1,956.8273,886.2902,673.3322,929.6827,747.4122,988.745,844.4994,963.239,905.987,1054.6034,953.4236,1005.9902,778.1704,992.0006,807.0124,927.1603,802.3325,,,549,15205,22283,0,88,4,370,36.01252449,213.3333333,42.33333333,608,4,2.7005581,0,3.4219666,372,1.7
9/12/20,202037,DE,10,103,109,843,-240,-821,196,1162.74,840.9756,682.549,891.5132,632.6402,870.425,680.5253,909.4406,743.3383,962.1108,876.7066,848.805,632.6806,905.6683,708.3242,938.9335,781.7691,934.3224,843.5746,1001.7502,876.2502,960.9117,727.9782,940.6988,742.3377,896.2716,752.2697,0,,834,10119,18686,0,94,5,422,47.99373776,199.6666667,26.66666667,613,5,3.2975683,0,3.5668931,372,1.7
9/19/20,202038,DE,10,48,82,2816,-96,-639,157,1108.05,802.6674,633.6229,848.38,583.4998,822.0049,625.3328,872.2537,697.059,933.0312,804.8427,800.7488,585.0182,870.5555,662.8643,898.6763,728.8394,900.7925,763.1162,966.603,798.1572,927.8757,684.2451,902.2734,688.9326,855.8846,693.9204,0,,723,9403,22860,0,116,8,194,29.00313112,168,1.333333333,621,8,2.707379,0,3.5999564,371,1.6
9/26/20,202039,DE,10,-6,36,2189,-273,-621,174,1066.55,807.6225,613.5144,832.3096,549.9114,825.8035,604.3741,866.7276,671.9849,939.3764,787.1858,818.9798,581.4962,856.7366,628.2022,901.241,709.6156,896.5895,734.0468,970.264,776.5489,928.4763,663.7179,908.3174,670.0064,853.5557,669.4591,0,,707,9981,15224,0,90,12,284,42.49843444,203,28,633,12,1.1473583,0,1.0113382,371,1.7
10/3/20,202040,DE,10,-40,48,1870,-236,-587,163,1045.56,855.0303,632.7137,898.4492,577.8835,881.8688,625.8503,919.0618,694.2112,972.62,796.0396,863.4162,594.2019,909.022,652.1173,951.854,728.5126,945.8667,754.1544,1020.9972,798.3351,991.0752,688.8316,967.3385,694.0061,898.9158,686.7584,0,,969,11090,22705,0,110,12,207,61.75078278,189.3333333,16.33333333,645,12,2.3071773,0,1.8299989,371,1.9
10/10/20,202041,DE,10,-79,38,1883,-238,-606,154,1010.2,775.4727,592.9858,836.8376,553.0281,804.3073,578.3691,839.9713,637.0116,907.7344,745.245,787.2833,548.4266,848.8324,618.639,871.6343,671.3976,868.0022,692.0692,937.2827,735.5815,911.7164,641.7663,891.4074,646.6684,827.6423,636.947,,,873,14314,28505,0,141,8,590,72.12460861,173,4,653,8,4.1738255,0,4.645377,372,2.3
10/17/20,202042,DE,10,-183,-55,1058,-425,-622,204,967.59,729.02,568.6453,777.8843,499.1201,756.3961,540.2144,805.5371,605.5058,875.2532,710.6897,740.0255,510.2804,792.7489,572.3936,844.535,642.0094,831.9073,655.8019,900.8127,696.3497,853.9953,594.0126,852.3026,611.3695,790.8747,602.1821,,,944,15880,34650,0,170,11,590,64.9376957,166.6666667,2.333333333,664,11,3.3289928,0,3.7655799,373,2.3
10/24/20,202043,DE,10,-170,-21,1570,-537,-584,167,986.58,775.8483,594.2736,839.3173,509.2104,814.756,558.3041,846.7906,615.0645,926.8718,728.4559,797.0465,527.301,854.4405,591.4965,887.1047,650.869,879.4979,670.7879,949.6072,712.1524,918.557,616.9124,903.6619,620.3248,839.2189,615.0001,,,905,11902,26957,0,160,16,682,70.53115215,168.3333333,5,680,16,2.6924835,0,2.8977057,372,2.5
10/31/20,202044,DE,10,-261,-77,605,-841,-616,204,916.7,776.476,602.4675,860.5848,517.9549,832.6495,569.0574,851.7658,613.4333,927.1906,710.2389,808.8868,527.341,857.7435,591.3039,893.0061,650.8456,894.7229,663.5054,953.6611,700.7769,936.9391,623.5259,913.3392,621.3895,844.6633,611.275,,,1104,12348,26441,0,149,28,578,53.73442392,77.33333333,0,708,28,1.8265156,0,1.1566124,372,2.8
11/7/20,202045,DE,10,-181,-87,859,-767,-632,197,744.39,365.7907,278.2001,388.72,229.2483,390.712,259.2958,407.2555,286.317,417.5867,308.5942,381.6446,241.4714,404.1636,272.7108,412.8975,292.4712,411.6144,294.5066,443.4054,317.0383,431.6625,280.7013,433.8073,288.6217,393.5632,276.3003,,,1307,10896,27410,0,183,8,700,88.13278804,,,716,8,0.7583194,0,0.5241875,373,3
11/14/20,202046,DE,10,-63,-23,688,-326,-242,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2137,12296,34166,0,172,20,839,87.93360598,,,736,20,2.1534947,0,2.3780683,,
1/4/20,202001,DC,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,132,9,0,0,0,0,0,343,2
1/11/20,202002,DC,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,128,11,0,0,0,0,0,341,1.5
1/18/20,202003,DC,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,140,19,0,0,0,0,0,343,1.5
1/25/20,202004,DC,11,0,0,0,0,0,0,0,1753.3069,1600.7754,1127.7268,1070.4218,1917.61,1695.4239,2563.5976,2174.5854,2073.5385,1877.1676,1154.1999,1072.0267,2010.8665,1752.3406,2371.4759,2075.0798,1982.0439,1810.7394,0,0,1169.3556,1103.9213,1955.5367,1798.8883,2663.1536,2252.6111,0,,0,0,0,0,0,0,0,0,131,11,0,0,0,0,0,345,1.6
2/1/20,202005,DC,11,0,0,0,0,0,0,0,1544.7161,1332.7522,1067.2965,976.4926,1578.9778,1252.9902,1980.7988,1409.5104,1768.3003,1525.6106,1102.1993,966.2759,1514.7255,1158.8943,1832.6994,1403.0997,1734.3103,1512.8046,0,0,1204.8046,1126.473,1777.1017,1575.679,2015.4623,1437.8272,0,,0,0,0,0,0,0,0,0,143,22,0,0,0,0,0,347,1.8
2/8/20,202006,DC,11,0,0,0,0,0,0,0,1548.976,1391.4381,1089.6026,1017.7829,1557.5014,1273.7262,1909.2449,1406.5306,1797.7965,1606.8162,1109.2352,985.6337,1508.7119,1222.5384,1848.3293,1461.515,1739.9396,1565.0201,0,0,1227.5868,1167.7521,1764.5756,1610.5227,1995.1164,1494.2285,0,,0,0,0,0,0,0,0,0,131,11,0,0,0,0,0,343,1.7
2/15/20,202007,DC,11,-2,-2,13,-2,-2,-1,0,1676.2115,1497.8918,1139.8137,1037.9213,1696.2443,1383.8614,2143.7222,1603.4355,2030.375,1863.2727,1152.9753,994.7037,1611.5896,1300.9947,2028.4439,1650.7171,1984.8105,1812.8388,0,0,1284.9409,1189.798,1895.1202,1736.8357,2299.4214,1810.4409,0,,0,0,0,0,0,0,0,0,122,3,0,0,0,0,0,347,1.6
2/22/20,202008,DC,11,-13,-31,120,-41,-70,15,0,1667.2843,1374.0336,1140.018,957.313,1678.6648,1273.1804,2084.8002,1449.1109,2030.3225,1738.4594,1012.2936,805.2657,1659.4351,1227.5985,2046.1213,1548.7203,1989.0733,1699.9989,0,0,1230.8551,1046.8558,1995.2668,1687.3322,2279.2554,1694.9289,6.801834435,,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,347,1.4
2/29/20,202009,DC,11,9,-25,19,24,13,-2,0,1728.6982,1494.5392,1287.1358,1100.4532,1814.9356,1451.1009,2116.5468,1556.932,1978.9555,1735.1897,1219.4258,1003.9892,1756.628,1359.7915,2126.1638,1645.7862,1943.6669,1715.0985,0,0,1347.7041,1198.3358,2020.2411,1772.5726,2255.0327,1702.331,4.839658968,,0,0,0,0,0,0,0,0,135,20,0,0,0,0,0,346,1.4
3/7/20,202010,DC,11,35,10,17,21,12,-4,0,1721.3747,1500.0075,1329.123,1135.3236,1840.6561,1447.1881,2136.2045,1614.3302,2012.3809,1794.0328,1271.4685,1034.6593,1826.9969,1430.4099,2091.4537,1661.973,1968.8234,1754.7775,0,0,1372.943,1210.5203,1972.2908,1775.8951,2298.5047,1777.2645,5.129075386,,0,2,2,0,0,0,0,0,118,5,0,0,0,0,0,355,1.7
3/14/20,202011,DC,11,-22,46,51,-58,-37,14,0,1221.484,975.8996,927.3638,770.923,1433.5965,1114.875,1503.1779,1047.0725,1409.8312,1123.8424,909.7681,724.8786,1376.3265,1041.4211,1522.5109,1153.0059,1384.0864,1104.1988,0,0,956.7618,806.7979,1484.8044,1261.5112,1662.0078,1160.7527,5.065382007,,10,41,51,0,0,0,0,0,114,0,0,0,0,0,0,355,2.8
3/21/20,202012,DC,11,-307,-62,-185,-380,-317,119,0,558.6763,354.4244,480.709,366.4999,604.4544,371.3912,648.3271,314.9952,561.1224,335.3521,486.4933,343.8515,603.1869,359.7045,679.9206,390.7342,533.1776,320.4922,0,0,538.803,405.9981,613.0323,404.5132,560.8223,260.9428,5.029725129,,67,457,524,0,0,1,0,0,128.3333333,13.33333333,0,0,0,0,0,357,5.2
3/28/20,202013,DC,11,-420,-193,-361,-495,-413,163,0,358.4836,207.2066,319.2542,232.4413,377.1273,218.4957,411.0887,179.5772,337.0964,182.1602,319.9239,218.0696,406.781,223.6566,429.8634,223.6726,312.5281,171.5339,0,0,357.4883,254.6007,374.5888,224.535,317.3618,132.7619,2.373156145,,227,1705,1932,0,0,3,51,0,127,14,4,4,0,0,0,360,5.3
4/4/20,202014,DC,11,-428,-197,-395,-515,-436,171,0,358.1138,191.1105,355.9704,251.5782,408.4686,225.8348,391.3603,159.2554,313.151,159.4583,374.5481,248.1538,451.82,242.6658,415.21,204.5226,285.8839,146.7712,0,0,385.0796,263.9141,368.1624,208.3465,286.3327,112.3124,1.169534883,,598,3325,3923,0,0,17,184,0,147.6666667,36.66666667,21,17,0,0,0,361,5.7
4/11/20,202015,DC,11,-449,-229,-425,-525,-448,177,0,316.1238,158.7286,328.4791,225.7063,366.5645,192.5737,331.8612,132.2269,282.842,139.266,342.0365,217.9775,406.6391,211.0295,374.0604,175.5174,253.3975,126.6034,0,0,350.1291,232.5275,322.3667,175.1195,251.9934,95.3033,0.925688041,,876,2725,3601,0,0,28,212,0,180.6666667,66.66666667,47,26,2.8046674,8.426494661,2.796381,362,5.9
